date_id,ville_id,temperature,humidite,pluie,vent,score_meteo,ideal_temp,low_rain,low_wind
20240618,1,27.1,77.0,0.1,23.7,29,True,True,False
20240619,1,26.6,75.0,0.0,23.8,29,True,True,False
20240620,1,27.2,73.0,0.0,19.3,30,True,True,False
20240621,1,26.7,80.0,2.0,21.8,22,True,False,False
20240622,1,26.6,73.0,1.3,22.9,25,True,False,False
20240623,1,26.7,77.0,0.8,20.7,26,True,True,False
20240624,1,26.1,75.0,0.9,24.6,25,True,True,False
20240625,1,27.4,70.0,0.4,26.2,30,True,True,False
20240626,1,24.9,81.0,2.6,20.8,15,True,False,False
20240627,1,26.0,75.0,2.0,24.6,21,True,False,False
20240628,1,25.3,72.0,0.8,27.9,23,True,True,False
20240629,1,25.7,71.0,0.0,22.5,27,True,True,False
20240630,1,25.1,77.0,1.3,21.2,21,True,False,False
20240701,1,26.2,77.0,0.0,20.5,27,True,True,False
20240702,1,27.0,74.0,0.0,22.2,30,True,True,False
20240703,1,26.1,76.0,0.3,22.7,26,True,True,False
20240704,1,26.5,76.0,0.0,17.6,28,True,True,False
20240705,1,26.0,83.0,0.7,11.8,26,True,True,True
20240706,1,27.2,78.0,0.1,19.1,29,True,True,False
20240707,1,28.0,79.0,0.0,16.1,31,True,True,False
20240708,1,27.6,74.0,0.0,24.1,31,True,True,False
20240709,1,27.5,70.0,0.0,17.6,32,True,True,False
20240710,1,27.4,71.0,0.0,23.3,31,True,True,False
20240711,1,25.6,70.0,0.4,25.0,26,True,True,False
20240712,1,27.5,76.0,1.8,24.5,25,True,False,False
20240713,1,26.3,78.0,4.0,28.5,15,True,False,False
20240714,1,25.2,78.0,1.7,22.7,19,True,False,False
20240715,1,25.3,76.0,0.7,22.9,23,True,True,False
20240716,1,25.7,79.0,0.5,19.7,24,True,True,False
20240717,1,27.4,76.0,0.3,18.1,29,True,True,False
20240718,1,27.3,76.0,1.4,20.5,26,True,False,False
20240719,1,25.4,74.0,0.1,20.8,25,True,True,False
20240720,1,26.9,73.0,0.1,18.9,29,True,True,False
20240721,1,27.4,77.0,0.0,22.7,30,True,True,False
20240722,1,25.5,81.0,2.0,14.8,19,True,False,True
20240723,1,27.4,74.0,0.0,18.7,31,True,True,False
20240724,1,27.5,73.0,0.0,19.4,31,True,True,False
20240725,1,27.3,76.0,0.0,18.1,30,True,True,False
20240726,1,28.0,77.0,0.0,19.4,32,True,True,False
20240727,1,25.6,85.0,2.6,15.0,17,True,False,False
20240728,1,26.9,73.0,0.0,19.6,30,True,True,False
20240729,1,25.8,76.0,0.7,17.5,24,True,True,False
20240730,1,26.7,70.0,0.0,19.9,30,True,True,False
20240731,1,25.8,74.0,1.4,20.7,22,True,False,False
20240801,1,27.9,66.0,0.0,20.5,33,True,True,False
20240802,1,28.1,59.0,0.0,22.5,35,False,True,False
20240803,1,25.8,68.0,0.4,21.7,26,True,True,False
20240804,1,26.2,70.0,0.0,19.1,28,True,True,False
20240805,1,29.0,71.0,0.0,24.7,35,False,True,False
20240806,1,27.0,76.0,0.6,17.2,28,True,True,False
20240807,1,27.6,67.0,0.1,21.6,32,True,True,False
20240808,1,26.9,71.0,0.1,23.4,30,True,True,False
20240809,1,27.3,72.0,1.4,21.5,27,True,False,False
20240810,1,26.8,72.0,0.8,20.2,27,True,True,False
20240811,1,26.4,78.0,2.3,20.4,21,True,False,False
20240812,1,27.3,74.0,1.2,19.3,27,True,False,False
20240813,1,26.5,77.0,0.9,18.6,25,True,True,False
20240814,1,27.2,72.0,0.8,20.8,28,True,True,False
20240815,1,27.6,73.0,0.0,23.2,31,True,True,False
20240816,1,26.0,74.0,1.7,25.1,22,True,False,False
20240817,1,26.0,76.0,3.2,21.9,17,True,False,False
20240818,1,27.2,71.0,0.9,27.3,28,True,True,False
20240819,1,26.2,74.0,5.8,26.7,10,True,False,False
20240820,1,25.3,75.0,2.9,29.2,17,True,False,False
20240821,1,25.2,76.0,3.8,26.4,13,True,False,False
20240822,1,25.4,78.0,4.1,22.0,13,True,False,False
20240823,1,26.8,76.0,1.0,20.8,26,True,False,False
20240824,1,28.3,72.0,0.0,26.3,33,False,True,False
20240825,1,26.5,69.0,0.0,27.9,29,True,True,False
20240826,1,24.8,71.0,0.4,24.6,23,True,True,False
20240827,1,26.0,73.0,1.2,24.9,24,True,False,False
20240828,1,26.6,76.0,4.6,26.5,15,True,False,False
20240829,1,25.9,77.0,4.0,21.0,14,True,False,False
20240830,1,27.0,73.0,2.2,22.4,23,True,False,False
20240831,1,25.7,79.0,3.3,21.1,16,True,False,False
20240901,1,27.5,72.0,0.0,24.6,31,True,True,False
20240902,1,24.7,82.0,8.6,19.5,0,True,False,False
20240903,1,25.6,78.0,3.9,17.7,14,True,False,False
20240904,1,26.7,77.0,1.0,22.9,25,True,False,False
20240905,1,26.2,78.0,6.3,26.0,8,True,False,False
20240906,1,26.4,78.0,0.9,22.7,25,True,True,False
20240907,1,26.0,80.0,2.9,25.2,17,True,False,False
20240908,1,27.2,74.0,1.0,24.5,27,True,False,False
20240909,1,27.1,77.0,0.0,20.7,29,True,True,False
20240910,1,27.5,78.0,0.1,24.0,30,True,True,False
20240911,1,27.3,79.0,0.5,21.9,28,True,True,False
20240912,1,27.7,77.0,0.3,26.0,30,True,True,False
20240913,1,29.7,70.0,0.1,26.9,37,False,True,False
20240914,1,27.4,77.0,2.7,28.4,22,True,False,False
20240915,1,25.3,78.0,3.1,22.1,15,True,False,False
20240916,1,27.3,68.0,0.3,21.6,31,True,True,False
20240917,1,27.5,71.0,0.0,22.3,31,True,True,False
20240918,1,27.4,73.0,0.3,24.2,30,True,True,False
20240919,1,27.1,76.0,0.5,19.5,28,True,True,False
20240920,1,27.7,76.0,0.1,19.2,31,True,True,False
20240921,1,27.1,75.0,1.6,20.1,25,True,False,False
20240922,1,28.8,70.0,0.0,21.1,35,False,True,False
20240923,1,27.3,77.0,1.1,17.3,27,True,False,False
20240924,1,28.4,70.0,0.0,23.2,34,False,True,False
20240925,1,28.4,64.0,0.0,25.2,35,False,True,False
20240926,1,28.0,68.0,0.8,22.2,31,True,True,False
20240927,1,28.3,69.0,0.4,19.3,33,False,True,False
20240928,1,28.2,72.0,0.0,18.5,33,False,True,False
20240929,1,28.8,74.0,1.0,18.5,31,False,False,False
20240930,1,27.5,80.0,5.0,16.9,15,True,False,False
20241001,1,28.3,73.0,0.7,20.5,31,False,True,False
20241002,1,28.5,73.0,0.5,21.1,32,False,True,False
20241003,1,29.2,69.0,0.0,27.5,36,False,True,False
20241004,1,29.8,68.0,0.3,26.3,37,False,True,False
20241005,1,27.9,58.0,0.0,27.8,34,True,True,False
20241006,1,28.5,67.0,0.0,25.1,35,False,True,False
20241007,1,27.4,66.0,0.0,29.5,32,True,True,False
20241008,1,29.2,66.0,0.0,24.7,37,False,True,False
20241009,1,30.1,63.0,0.0,25.3,39,False,True,False
20241010,1,29.2,64.0,0.0,25.7,37,False,True,False
20241011,1,28.3,69.0,1.1,26.7,30,False,False,False
20241012,1,29.1,66.0,0.0,26.7,36,False,True,False
20241013,1,28.8,66.0,0.2,27.7,35,False,True,False
20241014,1,27.8,69.0,1.1,21.6,29,True,False,False
20241015,1,27.7,78.0,0.8,14.0,29,True,True,True
20241016,1,30.0,80.0,0.4,18.8,35,False,True,False
20241017,1,28.5,80.0,1.0,16.5,29,False,False,False
20241018,1,28.4,76.0,0.2,19.3,32,False,True,False
20241019,1,28.4,76.0,0.6,17.9,31,False,True,False
20241020,1,29.3,72.0,0.8,22.9,33,False,True,False
20241021,1,29.9,71.0,0.6,25.7,36,False,True,False
20241022,1,29.3,69.0,0.7,27.0,34,False,True,False
20241023,1,29.6,71.0,1.1,24.9,33,False,False,False
20241024,1,30.0,69.0,0.4,25.5,37,False,True,False
20241025,1,29.4,73.0,0.5,21.7,34,False,True,False
20241026,1,29.4,77.0,0.3,15.7,34,False,True,False
20241027,1,30.5,80.0,0.1,18.0,36,False,True,False
20241028,1,29.3,80.0,1.3,16.8,31,False,False,False
20241029,1,31.3,74.0,0.1,25.7,37,False,True,False
20241030,1,30.2,73.0,0.5,24.2,36,False,True,False
20241031,1,28.9,74.0,0.9,20.7,32,False,True,False
20241101,1,29.1,75.0,0.9,19.4,32,False,True,False
20241102,1,28.8,75.0,1.2,18.9,30,False,False,False
20241103,1,30.3,74.0,1.3,24.5,33,False,False,False
20241104,1,29.0,82.0,11.0,19.1,3,False,False,False
20241105,1,28.4,86.0,5.9,14.8,14,False,False,True
20241106,1,27.8,80.0,1.5,18.3,26,True,False,False
20241107,1,29.3,74.0,0.0,22.5,35,False,True,False
20241108,1,29.4,73.0,0.5,23.4,34,False,True,False
20241109,1,29.1,72.0,0.0,24.0,35,False,True,False
20241110,1,29.7,79.0,0.4,18.5,34,False,True,False
20241111,1,28.8,85.0,3.7,14.6,22,False,False,True
20241112,1,29.2,81.0,2.0,20.2,28,False,False,False
20241113,1,27.9,78.0,1.3,22.3,27,True,False,False
20241114,1,29.7,73.0,0.0,24.4,37,False,True,False
20241115,1,28.5,82.0,5.3,19.3,16,False,False,False
20241116,1,28.6,80.0,1.8,21.5,27,False,False,False
20241117,1,30.4,72.0,0.0,27.0,38,False,True,False
20241118,1,29.7,72.0,1.0,24.0,34,False,False,False
20241119,1,31.4,65.0,0.0,32.8,39,False,True,False
20241120,1,31.5,65.0,0.2,28.7,38,False,True,False
20241121,1,31.2,73.0,1.3,24.2,33,False,False,False
20241122,1,30.4,77.0,1.2,20.4,33,False,False,False
20241123,1,31.5,76.0,0.1,19.5,37,False,True,False
20241124,1,31.6,75.0,0.1,22.0,37,False,True,False
20241125,1,30.1,79.0,3.8,16.6,25,False,False,False
20241126,1,30.0,74.0,1.2,19.8,34,False,False,False
20241127,1,30.6,70.0,0.6,23.6,36,False,True,False
20241128,1,29.7,70.0,1.4,20.5,33,False,False,False
20241129,1,29.9,73.0,0.8,18.0,35,False,True,False
20241130,1,29.6,81.0,2.7,17.0,27,False,False,False
20241201,1,26.6,90.0,16.8,7.4,1,True,False,True
20241202,1,25.8,93.0,17.0,11.8,0,True,False,True
20241203,1,25.8,93.0,15.7,13.7,0,True,False,True
20241204,1,27.9,82.0,0.9,18.2,28,True,True,False
20241205,1,29.3,77.0,0.9,20.7,32,False,True,False
20241206,1,29.8,73.0,0.6,19.4,35,False,True,False
20241207,1,29.2,74.0,1.9,20.9,29,False,False,False
20241208,1,30.9,69.0,0.0,25.6,38,False,True,False
20241209,1,31.0,72.0,1.7,27.4,32,False,False,False
20241210,1,32.1,69.0,0.0,28.5,38,False,True,False
20241211,1,30.5,71.0,0.9,24.7,35,False,True,False
20241212,1,32.0,70.0,0.7,25.7,36,False,True,False
20241213,1,26.6,91.0,45.9,21.8,0,True,False,False
20241214,1,28.5,90.0,10.9,18.3,1,False,False,False
20241215,1,28.6,81.0,1.4,19.6,28,False,False,False
20241216,1,29.4,76.0,1.4,21.9,31,False,False,False
20241217,1,29.2,77.0,2.1,18.2,28,False,False,False
20241218,1,29.5,78.0,1.1,23.0,32,False,False,False
20241219,1,29.4,75.0,1.9,19.5,30,False,False,False
20241220,1,29.7,78.0,0.6,21.3,34,False,True,False
20241221,1,29.5,85.0,6.9,17.6,13,False,False,False
20241222,1,29.6,77.0,1.6,21.3,31,False,False,False
20241223,1,28.7,80.0,5.8,15.5,16,False,False,False
20241224,1,31.0,80.0,2.6,20.3,28,False,False,False
20241225,1,31.5,74.0,0.3,18.2,36,False,True,False
20241226,1,30.0,72.0,1.5,18.1,33,False,False,False
20241227,1,31.1,68.0,0.0,23.1,38,False,True,False
20241228,1,30.2,73.0,1.5,19.3,33,False,False,False
20241229,1,31.2,73.0,0.2,18.8,37,False,True,False
20241230,1,31.1,79.0,5.5,17.7,20,False,False,False
20241231,1,27.7,93.0,26.4,13.4,0,True,False,True
20250101,1,27.9,90.0,23.0,14.7,0,True,False,True
20250102,1,28.7,81.0,0.9,15.4,30,False,True,False
20250103,1,28.3,83.0,1.2,16.9,28,False,False,False
20250104,1,28.3,83.0,1.7,19.0,26,False,False,False
20250105,1,29.3,81.0,2.3,19.3,27,False,False,False
20250106,1,30.6,76.0,0.9,22.7,34,False,True,False
20250107,1,30.5,75.0,1.5,21.2,32,False,False,False
20250108,1,31.3,74.0,1.4,22.0,33,False,False,False
20250109,1,30.4,80.0,11.0,18.7,6,False,False,False
20250110,1,32.8,76.0,19.8,28.8,7,False,False,False
20250111,1,26.0,95.0,82.9,31.7,0,True,False,False
20250112,1,28.3,92.0,42.2,24.1,0,False,False,False
20250113,1,29.8,89.0,3.9,21.3,22,False,False,False
20250114,1,26.5,96.0,18.2,8.9,0,True,False,True
20250115,1,27.9,91.0,8.7,11.9,5,True,False,True
20250116,1,29.1,86.0,1.9,15.5,27,False,False,False
20250117,1,28.2,90.0,14.5,16.9,0,False,False,False
20250118,1,28.1,87.0,4.5,15.6,17,False,False,False
20250119,1,28.6,85.0,0.1,11.4,34,False,True,True
20250120,1,29.0,86.0,4.7,14.6,19,False,False,True
20250121,1,29.1,88.0,1.8,15.5,27,False,False,False
20250122,1,28.5,88.0,4.2,14.6,19,False,False,True
20250123,1,28.7,85.0,0.7,14.7,30,False,True,True
20250124,1,29.0,82.0,0.3,13.4,34,False,True,True
20250125,1,29.8,81.0,1.4,15.9,31,False,False,False
20250126,1,29.6,83.0,2.6,16.3,27,False,False,False
20250127,1,29.9,87.0,2.2,15.0,28,False,False,False
20250128,1,30.4,86.0,1.8,13.6,31,False,False,True
20250129,1,31.2,86.0,1.3,16.5,31,False,False,False
20250130,1,31.2,86.0,7.5,11.8,15,False,False,True
20250131,1,31.5,89.0,20.9,15.0,5,False,False,False
20250201,1,30.8,89.0,5.5,15.6,18,False,False,False
20250202,1,30.6,86.0,1.9,14.4,30,False,False,True
20250203,1,32.2,88.0,7.6,14.7,12,False,False,True
20250204,1,30.6,87.0,7.8,11.9,14,False,False,True
20250205,1,28.9,88.0,3.9,8.3,25,False,False,True
20250206,1,30.5,88.0,4.1,15.0,23,False,False,False
20250207,1,29.8,88.0,1.2,14.5,31,False,False,True
20250208,1,29.5,88.0,9.6,15.3,5,False,False,False
20250209,1,30.2,88.0,2.8,14.8,27,False,False,True
20250210,1,30.3,88.0,1.7,15.1,30,False,False,False
20250211,1,30.5,88.0,1.8,13.7,30,False,False,True
20250212,1,31.2,87.0,3.3,11.6,27,False,False,True
20250213,1,31.2,88.0,10.1,14.8,5,False,False,True
20250214,1,30.4,88.0,8.4,13.3,11,False,False,True
20250215,1,30.8,87.0,3.3,13.4,26,False,False,True
20250216,1,31.3,84.0,1.5,15.0,31,False,False,False
20250217,1,32.3,82.0,2.7,17.2,28,False,False,False
20250218,1,31.8,80.0,0.5,15.5,35,False,True,False
20250219,1,31.1,82.0,12.6,13.6,7,False,False,True
20250220,1,30.2,89.0,10.4,14.0,5,False,False,True
20250221,1,30.4,90.0,14.0,15.6,5,False,False,False
20250222,1,31.0,90.0,23.3,8.5,9,False,False,True
20250223,1,28.5,93.0,15.7,9.0,4,False,False,True
20250224,1,29.2,86.0,0.6,8.4,36,False,True,True
20250225,1,30.2,85.0,0.0,7.9,40,False,True,True
20250226,1,29.8,87.0,0.0,9.7,38,False,True,True
20250227,1,32.0,81.0,0.0,17.7,36,False,True,False
20250228,1,32.0,82.0,0.0,16.0,36,False,True,False
20250301,1,32.2,79.0,0.0,12.3,38,False,True,True
20250302,1,31.3,84.0,0.0,13.2,37,False,True,True
20250303,1,31.4,83.0,0.1,16.7,35,False,True,False
20250304,1,31.1,81.0,0.3,13.6,36,False,True,True
20250305,1,30.8,79.0,0.7,17.8,34,False,True,False
20250306,1,31.4,76.0,2.3,23.9,30,False,False,False
20250307,1,27.2,91.0,43.7,30.2,0,True,False,False
20250308,1,26.8,93.0,58.4,24.0,0,True,False,False
20250309,1,28.8,93.0,35.5,15.6,1,False,False,False
20250310,1,27.2,93.0,15.9,14.3,0,True,False,True
20250311,1,28.3,90.0,3.8,15.3,19,False,False,False
20250312,1,28.8,90.0,5.9,14.6,14,False,False,True
20250313,1,28.9,87.0,0.5,12.7,32,False,True,True
20250314,1,29.4,87.0,2.0,14.9,28,False,False,True
20250315,1,29.6,87.0,0.6,16.8,32,False,True,False
20250316,1,30.7,89.0,6.4,10.7,18,False,False,True
20250317,1,28.0,92.0,10.2,12.9,1,True,False,True
20250318,1,28.9,86.0,7.8,22.5,9,False,False,False
20250319,1,27.9,91.0,19.8,13.1,0,True,False,True
20250320,1,29.4,90.0,18.1,19.8,3,False,False,False
20250321,1,28.3,93.0,22.2,14.1,0,False,False,True
20250322,1,29.2,91.0,8.0,16.3,8,False,False,False
20250323,1,27.4,94.0,18.7,7.4,2,True,False,True
20250324,1,29.1,91.0,7.7,13.6,10,False,False,True
20250325,1,29.1,92.0,6.6,17.3,12,False,False,False
20250326,1,28.7,88.0,1.2,17.5,28,False,False,False
20250327,1,29.0,88.0,6.3,19.4,13,False,False,False
20250328,1,28.3,90.0,19.1,17.4,0,False,False,False
20250329,1,28.9,84.0,2.1,18.2,26,False,False,False
20250330,1,29.2,83.0,0.3,20.7,33,False,True,False
20250331,1,28.3,89.0,11.2,18.5,0,False,False,False
20250401,1,28.9,85.0,2.5,20.9,25,False,False,False
20250402,1,28.7,89.0,8.4,20.0,6,False,False,False
20250403,1,28.7,88.0,2.0,15.8,26,False,False,False
20250404,1,29.4,87.0,0.5,16.4,32,False,True,False
20250405,1,28.6,86.0,2.8,19.6,23,False,False,False
20250406,1,28.6,84.0,3.2,19.4,22,False,False,False
20250407,1,28.4,84.0,5.1,20.9,16,False,False,False
20250408,1,28.1,92.0,5.0,16.3,14,False,False,False
20250409,1,28.0,91.0,4.8,9.6,19,True,False,True
20250410,1,29.3,87.0,0.6,11.1,34,False,True,True
20250411,1,28.4,89.0,4.4,11.7,20,False,False,True
20250412,1,29.1,91.0,13.0,19.9,2,False,False,False
20250413,1,28.0,92.0,17.5,19.8,0,True,False,False
20250414,1,29.4,88.0,13.0,19.9,3,False,False,False
20250415,1,29.0,88.0,4.0,19.1,20,False,False,False
20250416,1,28.7,92.0,44.3,17.5,1,False,False,False
20250417,1,29.0,88.0,11.0,19.8,2,False,False,False
20250418,1,29.1,88.0,2.0,18.3,27,False,False,False
20250419,1,28.9,88.0,0.3,15.3,31,False,True,False
20250420,1,28.2,88.0,1.2,15.8,27,False,False,False
20250421,1,28.7,90.0,4.6,10.8,20,False,False,True
20250422,1,28.8,87.0,1.6,16.8,27,False,False,False
20250423,1,29.1,85.0,3.5,18.0,23,False,False,False
20250424,1,29.0,85.0,2.4,19.3,26,False,False,False
20250425,1,28.6,86.0,3.7,21.3,21,False,False,False
20250426,1,28.5,89.0,7.8,18.1,8,False,False,False
20250427,1,29.1,82.0,1.3,16.8,30,False,False,False
20250428,1,29.0,88.0,1.5,17.7,28,False,False,False
20250429,1,29.0,85.0,0.6,19.0,31,False,True,False
20250430,1,28.2,90.0,18.9,16.6,0,False,False,False
20250501,1,28.1,90.0,7.7,16.2,7,False,False,False
20250502,1,27.1,91.0,13.0,18.2,0,True,False,False
20250503,1,28.6,83.0,0.9,19.2,29,False,True,False
20250504,1,29.8,82.0,0.0,18.0,35,False,True,False
20250505,1,29.2,82.0,0.1,22.4,34,False,True,False
20250506,1,27.9,84.0,0.9,24.8,28,True,True,False
20250507,1,26.9,88.0,12.3,18.8,0,True,False,False
20250508,1,26.9,91.0,19.4,13.9,0,True,False,True
20250509,1,26.7,94.0,11.8,18.6,0,True,False,False
20250510,1,28.2,89.0,2.8,19.3,22,False,False,False
20250511,1,27.4,90.0,16.4,17.5,0,True,False,False
20250512,1,28.0,89.0,7.7,18.6,7,True,False,False
20250513,1,28.1,80.0,0.3,22.9,31,False,True,False
20250514,1,26.6,85.0,10.6,22.0,0,True,False,False
20250515,1,28.3,78.0,0.5,24.6,31,False,True,False
20250516,1,26.9,92.0,14.9,18.0,0,True,False,False
20250517,1,25.6,93.0,29.9,20.9,0,True,False,False
20250518,1,26.1,90.0,24.0,15.6,0,True,False,False
20250519,1,27.8,88.0,0.2,16.6,29,True,True,False
20250520,1,27.7,84.0,1.4,20.9,26,True,False,False
20250521,1,27.9,80.0,0.0,22.2,31,True,True,False
20250522,1,28.5,83.0,0.1,19.1,32,False,True,False
20250523,1,28.3,82.0,0.1,19.1,31,False,True,False
20250524,1,25.6,86.0,8.4,25.1,0,True,False,False
20250525,1,26.7,75.0,0.3,29.3,28,True,True,False
20250526,1,25.9,77.0,1.1,23.0,23,True,False,False
20250527,1,26.4,82.0,1.1,21.1,24,True,False,False
20250528,1,25.8,86.0,8.9,20.5,0,True,False,False
20250529,1,25.8,83.0,0.2,21.9,25,True,True,False
20250530,1,25.2,87.0,11.5,24.9,0,True,False,False
20250531,1,26.5,81.0,5.2,23.7,12,True,False,False
20250601,1,26.6,87.0,17.2,21.8,0,True,False,False
20250602,1,26.1,86.0,6.4,19.4,6,True,False,False
20250603,1,26.6,78.0,0.0,20.2,28,True,True,False
20250604,1,26.7,80.0,1.0,19.9,25,True,False,False
20250605,1,26.4,86.0,6.5,20.9,7,True,False,False
20250606,1,24.1,90.0,28.7,24.0,0,True,False,False
20250607,1,26.4,81.0,1.4,21.7,23,True,False,False
20250608,1,24.8,88.0,6.3,22.1,3,True,False,False
20250609,1,26.5,82.0,3.7,27.1,16,True,False,False
20250610,1,26.5,79.0,1.0,23.0,25,True,False,False
20250611,1,25.6,83.0,0.6,18.5,23,True,True,False
20250612,1,26.4,80.0,0.0,17.7,27,True,True,False
20250613,1,26.5,79.0,0.0,20.2,28,True,True,False
20250614,1,25.6,79.0,0.0,29.2,25,True,True,False
20250615,1,25.1,78.0,2.2,31.3,18,True,False,False
20250616,1,25.0,78.0,1.6,25.1,19,True,False,False
20250617,1,24.4,84.0,3.0,21.7,12,True,False,False
20250618,1,25.2,82.0,0.6,24.6,22,True,True,False
20250619,1,25.6,82.0,0.1,16.6,25,True,True,False
20250620,1,25.8,84.0,0.1,15.1,25,True,True,False
20250621,1,26.1,84.0,0.2,13.5,26,True,True,True
20250622,1,26.1,79.0,0.0,21.5,27,True,True,False
20250623,1,25.1,80.0,1.1,21.1,21,True,False,False
20250624,1,25.3,79.0,0.2,21.7,24,True,True,False
20250625,1,24.9,78.0,0.1,23.1,23,True,True,False
20250626,1,25.0,86.0,0.7,14.9,21,True,True,True
20250627,1,26.0,90.0,2.0,19.2,19,True,False,False
20250628,1,24.8,89.0,9.2,17.1,0,True,False,False
20250629,1,23.8,90.0,20.7,19.1,0,True,False,False
20250630,1,24.7,89.0,2.6,20.2,14,True,False,False
20250701,1,25.8,81.0,2.3,29.5,19,True,False,False
20250702,1,22.9,89.0,9.5,24.5,0,True,False,False
20250704,1,19.2,83.0,0.0,2.76,83,False,True,True
20210705,1461,20.2,80.0,0.0,13.4,13,True,True,True
20210706,1461,20.9,79.0,1.2,15.5,10,True,False,False
20210707,1461,17.8,84.0,1.3,15.8,1,False,False,False
20210708,1461,19.0,80.0,0.0,21.1,9,False,True,False
20210709,1461,19.1,79.0,0.8,25.3,7,False,True,False
20210710,1461,19.6,79.0,0.0,23.5,10,False,True,False
20210711,1461,19.9,76.0,0.0,21.1,12,False,True,False
20210712,1461,20.0,79.0,0.1,19.8,11,True,True,False
20210713,1461,18.8,78.0,0.0,19.6,9,False,True,False
20210714,1461,19.2,78.0,0.0,15.0,9,False,True,False
20210715,1461,18.7,77.0,0.1,21.8,8,False,True,False
20210716,1461,19.4,77.0,0.0,17.2,10,False,True,False
20210717,1461,20.2,76.0,0.0,19.1,12,True,True,False
20210718,1461,19.9,78.0,0.0,16.2,11,False,True,False
20210719,1461,18.8,79.0,0.0,21.5,8,False,True,False
20210720,1461,19.4,80.0,0.4,22.7,8,False,True,False
20210721,1461,20.0,77.0,0.0,21.3,12,True,True,False
20210722,1461,19.5,75.0,0.0,15.3,11,False,True,False
20210723,1461,20.3,75.0,0.0,13.6,14,True,True,True
20210724,1461,19.8,74.0,0.0,18.5,12,False,True,False
20210725,1461,17.2,74.0,0.2,30.6,5,False,True,False
20210726,1461,16.5,76.0,0.0,25.2,3,False,True,False
20210727,1461,19.5,72.0,0.1,14.7,11,False,True,True
20210728,1461,19.8,69.0,0.0,18.2,13,False,True,False
20210729,1461,19.2,80.0,0.2,27.7,9,False,True,False
20210730,1461,18.9,78.0,0.3,24.3,8,False,True,False
20210731,1461,20.2,76.0,0.0,21.3,12,True,True,False
20210801,1461,18.7,78.0,0.1,20.5,8,False,True,False
20210802,1461,20.1,73.0,0.0,10.2,16,True,True,True
20210803,1461,22.2,71.0,0.0,17.5,18,True,True,False
20210804,1461,19.1,78.0,0.2,21.9,9,False,True,False
20210805,1461,19.2,76.0,0.0,21.0,10,False,True,False
20210806,1461,20.4,71.0,0.0,14.5,14,True,True,True
20210807,1461,21.1,72.0,0.0,20.1,15,True,True,False
20210808,1461,22.0,71.0,0.0,11.9,20,True,True,True
20210809,1461,21.7,70.0,0.0,12.3,19,True,True,True
20210810,1461,21.7,74.0,0.0,18.0,16,True,True,False
20210811,1461,19.4,71.0,0.0,15.8,11,False,True,False
20210812,1461,23.1,73.0,0.0,10.7,23,True,True,True
20210813,1461,23.8,76.0,0.0,15.6,21,True,True,False
20210814,1461,21.0,75.0,0.0,25.9,15,True,True,False
20210815,1461,18.4,73.0,0.0,18.8,8,False,True,False
20210816,1461,17.6,72.0,0.0,20.3,7,False,True,False
20210817,1461,17.2,73.0,0.0,20.3,5,False,True,False
20210818,1461,19.7,73.0,0.0,16.8,12,False,True,False
20210819,1461,24.7,74.0,0.0,17.1,24,True,True,False
20210820,1461,26.2,75.0,0.0,14.0,28,True,True,True
20210821,1461,26.0,72.0,0.0,20.2,28,True,True,False
20210822,1461,24.3,67.0,0.0,14.8,24,True,True,True
20210823,1461,24.9,67.0,0.0,19.4,26,True,True,False
20210824,1461,23.1,69.0,0.0,15.0,21,True,True,False
20210825,1461,26.3,70.0,0.1,17.8,28,True,True,False
20210826,1461,23.3,70.0,0.0,17.7,21,True,True,False
20210827,1461,20.8,72.0,0.0,23.5,15,True,True,False
20210828,1461,19.8,73.0,0.8,26.7,9,False,True,False
20210829,1461,21.7,80.0,1.4,25.6,11,True,False,False
20210830,1461,21.5,84.0,4.5,16.8,1,True,False,False
20210831,1461,23.7,80.0,0.1,13.5,21,True,True,True
20210901,1461,24.7,72.0,0.0,18.1,24,True,True,False
20210902,1461,22.5,72.0,0.0,20.3,19,True,True,False
20210903,1461,21.8,70.0,0.0,19.8,17,True,True,False
20210904,1461,20.4,74.0,0.0,22.1,13,True,True,False
20210905,1461,18.8,75.0,0.0,22.6,9,False,True,False
20210906,1461,20.6,71.0,0.0,18.8,14,True,True,False
20210907,1461,20.2,77.0,0.1,18.4,12,True,True,False
20210908,1461,22.9,70.0,0.0,18.1,20,True,True,False
20210909,1461,26.0,71.0,0.0,18.1,28,True,True,False
20210910,1461,22.9,70.0,0.0,25.5,20,True,True,False
20210911,1461,19.8,75.0,0.4,27.2,10,False,True,False
20210912,1461,20.6,74.0,0.3,28.6,13,True,True,False
20210913,1461,20.0,75.0,0.2,22.2,11,True,True,False
20210914,1461,22.8,71.0,0.0,19.8,20,True,True,False
20210915,1461,23.3,69.0,0.0,15.3,21,True,True,False
20210916,1461,25.9,69.0,0.0,19.2,28,True,True,False
20210917,1461,28.0,65.0,0.0,17.9,34,True,True,False
20210918,1461,28.3,67.0,0.5,20.6,33,False,True,False
20210919,1461,20.0,74.0,0.0,21.6,12,True,True,False
20210920,1461,18.6,76.0,0.6,18.9,7,False,True,False
20210921,1461,22.3,73.0,0.0,16.3,18,True,True,False
20210922,1461,25.5,68.0,0.1,16.9,27,True,True,False
20210923,1461,24.1,69.0,0.1,19.0,23,True,True,False
